Company Name	Address Line 1	Address Line 2	City	Country	URL 1	URL 2	URL 3
Petroleum Institute Of East Africa Ltd	Sasini House, 3Rd Floor,  Loita Street		Nairobi	Kenya			
Liberty Front Limited	Mamlaka Road		Nairobi	Kenya			
Moringrow Bounty Investments	Plot 3812 Tigania Kamujine Road	Meru-Mikinduri Road	Mikinduri	Kenya			
Gnk Construction & Supplies Ltd	Dar-Es Salaam Road		Nairobi	Kenya			
African Media And Malaria Research Network-Kenya	Kenyatta Avenue		Nairobi	Kenya			
Sunrise International Ltd	Mama Ngina Street		Nairobi	Kenya			
Tri-Star Trading Inc	Soin Building	Westlands	Nairobi	Kenya			
Kenya National Producers Organization	Haile Selasie		Nairobi	Kenya			
Sahajanand Enterprises Ltd	Plot 186/1,  Kisumu-Kakamega Road		Kisumu	Kenya			
Bio Medica Laboratories Limited	Mombasa Road		Nairobi	Kenya			
Agricmarkets And Consultation	Stadium Road		Thika	Kenya			
Telecommunication Service Providers Of Kenya Ltd	Bruce House 14Th Floor,  Kaunda Street		Nairobi	Kenya			
Green Technologies For Rural Africa	Ralph Blunch		Nairobi	Kenya			
Afrique Fashions	Changamwe		Mombasa	Kenya			
Indo Company Ltd	Muthaiti Investment House,  Luthuli Avenue		Nairobi	Kenya			
Opinion Kenya Advertisers	Utalii Lane		Nairobi	Kenya			
Kaniasoft Limited	Kalsi House, Room 101 Lr No 209/27/13, 8 Lithuli Avenue		Nairobi	Kenya			
Empkay Investments	Loita Complex Pandit Nehru Road	Behind Sokoni Plaza	Nakuru	Kenya			
Uko Technologies	3Rd Ngong Avenue		Nairobi	Kenya			
Wakahia Unity Traders	Plot No 36,  Otieno Oyoo Street		Kisumu	Kenya			
Zone Holdings & Credit Investments Company Ltd	Sango Trading Centre Webuye,  Nairobi Webuye Road		Nairobi	Kenya			
Chancery Investments Ltd	Lonrho House,  Standard Street		Nairobi	Kenya			
Istromed Kenya Ltd	Etcoville,  Lower Enterprise Road		Nairobi	Kenya			
Ngoliba Volunteers Without Boundaries	Ngoliba		Thika	Kenya			
Brim Limited	Upper Hill Road		Nairobi	Kenya			
Bees Diagnostics Limited	Jogoo Road	Mumbi Lane	Nairobi	Kenya			
Redorange General Supplies Africa Limited	Harambee Avenue		Nairobi	Kenya			
Keeigee Mountain Expeditions	Box 199, Railway Road		Naromoru	Kenya			
Kora Safaris	Kasarani Rd		Nairobi	Kenya			
Omk Are Shavar Enterprises  Ltd	Nanyuki Road		Nairobi	Kenya			
Big Five Africa	Westlands Road		Nairobi	Kenya			
Grandmothers Raising Grandchildren	Along Ahero Kisii Road		Kisumu	Kenya			
Prospect East Kenya Limited	Dennis Pritt Road		Nairobi	Kenya			
Basis-Africa Limited	Lower Plains Road, Karen		Nairobi	Kenya			
Hifadhi Africa Organization	Lumumba Drive		Nairobi	Kenya			
Linet Salon	Spaki		Mombasa	Kenya			
African Orthopaedic Research Foundation	Hospital Road		Nairobi	Kenya			
Almond Kay Enterprises	Tom Mboya Street		Nairobi	Kenya			
Pebcots Society	Lake Rd Plot No 4 Flamingo Phase Ii		Nakuru	Kenya			
Jipemoyo  Exhauster Services	Kahawa West		Nairobi	Kenya			
Mwamogusii Building And Civil Engineering	Plot No 121C	Mumias Road, 593 Bungoma	Kisii	Kenya			
Cascade Consulting	Kaptagat Road		Nairobi	Kenya			
Comarco Properties E P Z Ltd	Nyerere Avenue		Mombasa	Kenya			
Tiprose Industries Ltd	Lr 209/1212/2 Uniafric House,  Koinange		Nairobi	Kenya			
Tecaflex Ltd	209/8559,  Lunga Lunga		Nairobi	Kenya			
First Impression Ltd	Village Market,  Limuru Road		Nairobi	Kenya			
Wildlife Works Elephant Protection Trust	Rukinga Ranch Mombasa Highway		Maungu	Kenya			
Garisa Mediation Council	Opposite National Library,  Nairobi		Nairobi	Kenya			
Alex Kamweru Photographya	Kenyatta Avenue		Nairobi	Kenya			
Ilani Concepts	Wilson Business Centre, Block D Langata Road		Nairobi	Kenya			
Transnzoia County Youth Bunge Forum	Kitale Highcourt		Nairobi	Kenya			
Redbrick Africa Ltd	Langata Road		Nairobi	Kenya			
Harler Technologies Ltd	Vision Plaza Mombasa Road		Nairobi	Kenya			
Association Of International Schools In Africa	Po Box 14103		Nairobi	Kenya			
Kenya Muslim Women Alliance	Mwembe Tayari		Mombasa	Kenya			
Uwezo Awareness Organization	Kamunde Rd, Kariobangi North, Nairobi		Nairobi	Kenya			
Seed Trade Association Of Kenya	Jumuia Place, 1St Floor, Wing B Lenana Road		Nairobi	Kenya			
Hi-Jung Oh Children's Home	P O Box 39434		Nairobi	Kenya			
Indken Textiles	Nagara Road, Opposite Arya Boys School	Near Chiefs Office	Nairobi	Kenya			
Palc Energy Kenya Ltd	Nyanja House Ngong Road Kilimani		Nairobi	Kenya			
Insight Technologies Ltd	20Th Century Plaza,  Mama Ngina Street		Nairobi	Kenya			
Grechuan Investment	Gen Waruinge		Nairobi	Kenya			
Star Sourcing And Supplies Limited	The Stanley Hotel Standard Street		Nairobi	Kenya			
Uasingishu County Youth Bunge Forum	Eldoret		Nairobi	Kenya			
Bahari Pipe Manufacturers Limited	Off Garissa Road		Thika	Kenya			
Technoleo Solutions	Kimathi		Nairobi	Kenya			
Access Alliance Limited	Woodlands Road	Woodlands Court, Suite 10	Nairobi	Kenya			
Karman Wholesalers	Ngariama Road	Accra Road	Nairobi	Kenya			
Vyopec	Milimani		Ntimaru	Kenya			
Elgeyo Marakwet County Youth Bunge Forum	Iten		Nairobi	Kenya			
United Overseas Agencies Ltd	209/2623 Narshi House,  Moktar Daddah		Nairobi	Kenya			
Africa Christian Health Associations Platform	Musa Gitau Road, Off Waiyaki Way		Nairobi	Kenya			
Afrimax Auto Trading Co Ltd	Tiloi Plaza Ground Floor		Eldoret	Kenya			
Essar Petroleum (East Africa) Limited	Essar House Africa Muguga Green Lane	Brookside Grove, Westlands	Nairobi	Kenya			
Coast Association Of Persons With Disabilities	Kenyatta Avenue		Mombasa	Kenya			
Securex Alarms Ltd	Lr 209/7264,  Moi Avenue		Nairobi	Kenya			
Kwani Trust	Off Riverside Drive, Opposite The Chirom		Nairobi	Kenya			
Shalimar Holdings Ltd	Kinale Forest,  Kijabe		Kijabe	Kenya			
Reeas Enterprises Ltd	Purvi House,  Westlands		Nairobi	Kenya			
Gem People Empowerment Program	Siaya Road		Sawagongo	Kenya			
District Livestock Marketing Council-Mandera	Mandera		Nairobi	Kenya			
Kenya Livestock Producers Association	24/7 Building		Nakuru	Kenya			
Ijara Women For Peace And Development Iwpd	Balah Road	Masalani Garissa County	Nairobi	Kenya			
Westlands Hotels Limited	Woodvale Groove	Woodvale Close	Nairobi	Kenya			
Mosana Decision Support Solutions Limited	Kenyatta Avenue		Nairobi	Kenya			
Empowering Marginalized Communities	Machakos Town		Nairobi	Kenya			
Nakuru County Youth Bunge Forum	Nakuru		Nairobi	Kenya			
Double Dk Investments	Mfangano Street		Nairobi	Kenya			
Agmo Tailoring	Shimanzi		Mombasa	Kenya			
Okoa Community Project	Kiminini		Kitale	Kenya			
Wezesha Muslim Women Association	Lantana Road		Nairobi	Kenya			
Sterling Developers Ltd	Victoria Towers,  Upperhill		Nairobi	Kenya			
Kenya Correspondence Association	Nyoka Road		Mombasa	Kenya			
Mombassa Textile Mills Ltd	Plot No 225 Section,  Kilindini Road	Industrial Area	Mombasa	Kenya			
Kiunga Youth Bunge Initiative	Kiunga		Nairobi	Kenya			
Youth Reconcilition And Awareness Forum	Kanu Street		Nakuru	Kenya			
Akufresh	Mikindani		Mombasa	Kenya			
Africa Rural Link  Afrilink	Eldoret Kitale Highway		Eldoret	Kenya			
Eurimpex Enterprises	Old Mutual House, 2Nd Floor	Kimathi Street	Nairobi	Kenya			
Cheryl Sonnichsen Consulting	Bogani Road		Nairobi	Kenya			
Trade Traffic Intl Ltd	Block Xxv/151,152 & 498,  Nyerere Avenue		Mombasa	Kenya			
Scripture Gift Mission International	Tende Drive		Nairobi	Kenya			
Circle Of Hope	Chwele Township		Chwele	Kenya			
Loopla Limited	Ngumba Estate,Thika Road,	Las Vegas Apartments,Rm. E3	Nairobi	Kenya			
Option One Ltd	Factory		Nairobi	Kenya			
Leopard Trading Company Ltd	Brick House		Nairobi	Kenya			
Kenya Sea Turtle Conservation Committee	Mama Ngina Drive		Mombasa	Kenya			
Coast Hotel Development Co Limited			Mombasa	Kenya			
Comtrade Distributors Ltd	Sungura Road		Nairobi	Kenya			
Kesam Pa Sounds	Moi Drive		Nairobi	Kenya			
Panacea Healthcare	Mpaka House,  Mpaka Road		Nairobi	Kenya			
Skywest Ltd	Wilson Airport,  Langata Road		Nairobi	Kenya			
Umeme Sports Welfare	Ziwani Estate		Nairobi	Kenya			
Fiat Agri Spa	International Life House,  Mama Ngina		Nairobi	Kenya			
Mtaani Intiative	State House Avenue		Nairobi	Kenya			
Obelisk Enterprises Ltd	Lr 3734/147 Lavington,  Isaac Gathanju Road		Nairobi	Kenya			
Masumin Holdings Ltd	Plot No 400 Sect 1 Grain House,  Beira		Mombasa	Kenya			
Sachall Motors	Plot No.475/Sec/Zvii Tangana Road		Mombasa	Kenya			
Embu Youth Aids Advocates	Kenyatta		Embu	Kenya			
Executive Projects Ltd	Lr 209/4973,  Mbagathi		Nairobi	Kenya			
Golden Sequins Ltd	Parklands,  Plums Lane		Nairobi	Kenya			
Pejutex Ltd	Lr 1/415/416,  George Padmore Road		Nairobi	Kenya			
Kericho County Youth Bunge Sacco	Kericho		Nairobi	Kenya			
Pokot County Youth Bunge Sacco	Kapenguria		Nairobi	Kenya			
Mombasa Technical And Diving Services Co	Nakuru Road	Off Jomo Kenyatta Avenue	Mombasa	Kenya			
Mobile Phone Warehouse Ltd	Kenyatta Avenue Uganda House		Nairobi	Kenya			
Personal Systems Ltd	Lr 1870/Ix/105,  Woodvale Place 3Rd Floor Woodvale Groove		Nairobi	Kenya			
Chestnut Farms Ltd	Plot No 209/3843,  Mfangano		Nairobi	Kenya			
Supreme Plastics Ltd	Mombasa Road		Nairobi	Kenya			
Practical Dimensions Ltd	195/200 Sec X,  Mombasa		Mombasa	Kenya			
Transnzoia County Youth Bunge Sacco	Kitale Ambwere Plaza		Nairobi	Kenya			
Relyon Enterprises	Kodi Road		Nairobi	Kenya			
Maranatha Praise Centre	Eldoret Town Langas Estate	Rift Valley	Eldoret	Kenya			
African Wood Inc	Hassan Were		Kakamega	Kenya			
Colorad Investments Ltd	12325/23,  Hill View Crescent		Nairobi	Kenya			
Swedenso Ltd	Soin Arcade, Westland Road		Nairobi	Kenya			
Light House Property Ltd	Block Xxiv/32,  Nkurumah Road		Mombasa	Kenya			
Omar Somoebwana	Bondeni Street		Mombasa	Kenya			
Fauna And Flora International	Riara Road		Nairobi	Kenya			
Lento Agencies Ltd	Enterprise Road		Nairobi	Kenya			
Tool Crafts Ltd	209/57/127,  Baricho Road		Nairobi	Kenya			
Jubilee Giant Hardware Ltd	209/5612 Godown No 4,  Dar Es Salaam Road		Nairobi	Kenya			
Tolbert Kay Consultancy Ltd	Chaka Road		Nairobi	Kenya			
Acumen Industrial Ltd	209/8786,  Enterprise Road		Nairobi	Kenya			
Community Development Consultants	Koinange		Nairobi	Kenya			
Shariff Service Station Ltd	232/23/234,  Island Abdel Nasser Road		Mombasa	Kenya			
Imarisha Rights Center	Shanzu		Mombasa	Kenya			
Alphine Investments Ltd	Centenary House, Block A Ring Road		Nairobi	Kenya			
Haven Recovery Centre Limited	Mpaka		Nairobi	Kenya			
Maynard Holdings Ltd	Kenya Re-Towers,  Upperhill Off Ragati Road		Nairobi	Kenya			
Katumadu Integrated Development Organization	Lokichoggio Street		Nairobi	Kenya			
Somers K Ltd	Matunda Lane		Nairobi	Kenya			
Rock Masters Ltd	Loita House 14Rh Floor,  Loita Street		Nairobi	Kenya			
Live Arts Development Agency	Muhuho Ave		Nairobi	Kenya			
Samuel Kanogo Ritho	Solar House,  Harambee Avenue	Moi Avenue	Nairobi	Kenya			
Pokot Youth Bunge	Lodoto		Kapenguria	Kenya			
Cyber Cafe	Mtongwe Navy Road		Mombasa	Kenya			
Corbox Ltd	Plot 56 Sec Xxv,  Nkrunmah Road		Mombasa	Kenya			
Keppel Investments Ltd	Mathari Road		Nyeri	Kenya			
Crown Agents Kenya Limited	Off Wood Avenue Kilimani Applewood Park		Nairobi	Kenya			
Eagle Holdings Ltd	Golf Course Commercial Centre,  Mbaruk Road	Mbagathi Way	Nairobi	Kenya			
Kinango Paralegal Network	66 Kinango		Mombasa	Kenya			
United Kenya Commercial Corporation	Sheikh Bawazir Lane		Nairobi	Kenya			
Digital Frontiers	Waiyaki Way		Nairobi	Kenya			
Michael Poultry	Kisauni		Mombasa	Kenya			
Victonell Academy Ltd	Masai Avenue		Nakuru	Kenya			
Bakfa Healthcare	Block209/7323/4,  Mugoiri Road		Nairobi	Kenya			
Earth Peace International Kenya	Chewa Road		Taveta	Kenya			
Red Print Creative Studio	Mazingira Close		Nairobi	Kenya			
Joseph Kipkemoi Seron	Lr No. 209 10 Tom Mboya Street		Nairobi	Kenya			
Keniel Allworth Trading Co Ltd	Nairobi		Nairobi	Kenya			
Metro Global Consultancy Limited	Lr No 209/308/2, Hakika House Bishops Road	City Square	Nairobi	Kenya			
Fallbrook Development Ltd	209/8869,  Lunga Lunga		Nairobi	Kenya			
Garissa County Youth Bunge Sacco	Posta Road		Garissa	Kenya			
Shufaa Clothing Line	Kongowea		Mombasa	Kenya			
Echo Systems Limited	309 Brookeside Grove, Westlands		Nairobi	Kenya			
Ranini Kiga Limited	Lr 209/2408,  Ribero House Caberore Road		Nairobi	Kenya			
Trivas Enterprises	Magadi Road		Nairobi	Kenya			
Stationery Express Ltd	Guatama Road Scorpio House		Nairobi	Kenya			
Maple Management Ltd	Lr 209/2559 Twiga Towers,  4Th Flr Murang'a Road Off Moi Avenue		Nairobi	Kenya			
Abbalees Of Londinium East Africa	Ngong Road		Nairobi	Kenya			
N. M. Shah	Hse Kenyatta Avenue		Nakuru	Kenya			
Mature Trek Adventure Ltd	Gillfilian House,  Kenyatta Avenue		Nairobi	Kenya			
Devchand Khimchand & Company Ltd	Keekorok Road		Nairobi	Kenya			
Prosource Bimex Limited	Mombasa Road		Nairobi	Kenya			
Kilifi Mtwapa Creek Community Conservation Group	Mtwapa		Mombasa	Kenya			
Fashion Plaza Ltd	209/80/22 Parklands,  Parklands Road		Nairobi	Kenya			
Yonghe International Trading Co Ltd	Oshwal House Tom Mboya Street		Nairobi	Kenya			
Nazir Properties Ltd	Lr 4275/21,  Riverside Drive		Nairobi	Kenya			
Development Essentials Africa Llc	Stelix House, Mombasa Road.		Nairobi	Kenya			
Kelbizonline	Kenyatta University		Nairobi	Kenya			
Alisha Holdings Ltd	Agip House,  Haille Selassie Avenue		Nairobi	Kenya			
Heshima Machinery & Motors Ltd	Lr 1330/370,  Thika Road		Nairobi	Kenya			
Fast-Track Business Solutions Ltd	P. O. Box 12874	Tom Mboya	Nairobi	Kenya			
Haji Adam Yusuf K Ltd	Lr 209/1504,  River Road		Nairobi	Kenya			
Amruit Traders K Ltd	Plot No 209/2763/3,  Pumwani Road		Nairobi	Kenya			
Sumo Pharmacy Ltd	Manyatta Paradise,  Kitengela Road	Langata	Nairobi	Kenya			
Base Collection	Meru Road		Mombasa	Kenya			
Fraga Group Kenya	1/387 Ngong Road		Nairobi	Kenya			
Techbit Africa	Plot No Nbi-Blk	Off Mombasa Road	Nairobi	Kenya			
Ashay Trading Company Ltd	River Road		Nairobi	Kenya			
Pacsol K Ltd	Weathercock House Limuru Old Road		Tigoni	Kenya			
Njunge Industrial Enterprises Ltd	Taifa Road		Nairobi	Kenya			
Santana Holdings Ltd	Plot Xxv 23 Nssf House.,  Nkurumah Road		Mombasa	Kenya			
Mitapwani Investments Ltd	Lr 41 Sec Xxvi,  Mvita Road		Mombasa	Kenya			
Kenya School Of Flying Ltd	Wilson Airport,  Lang'ata Road		Nairobi	Kenya			
Zainab Beauty Collections	Kisauni		Mombasa	Kenya			
Manga Autospares	Hospital Road		Nyamira	Kenya			
Dabosco Technologies And General Supplies Ltd	Ngong Road		Nairobi	Kenya			
Claymore International Ltd	Lr 209/9523,  Longonot Place Kijabe Street		Nairobi	Kenya			
Matheson Holdings Ltd	209/907 5Th Fl Phoenix Hse,  Kenyatta Avenue		Nairobi	Kenya			
Habo Agencies Ltd	Mombasa		Mombasa	Kenya			
Safe Produce Solutions Limited	Mamlaka Road		Nairobi	Kenya			
Lake View Hotel Ltd	Konzy Lane		Kisumu	Kenya			
Nyabende Support Programmes	201  Ahero		Kisumu	Kenya			
Acro Traders Ltd	209/907 5Th Fl. Phoenix House,  Kenyatta Avenue		Nairobi	Kenya			
Agcon Agricultural Consultants Ltd	Kenya Re-Towers,  Upperhill Off Ragati Road		Nairobi	Kenya			
Dimple Agencies Ltd	Nehru Road		Mombasa	Kenya			
Matriach Company Limited	Chuka Buchery Street		Chuka	Kenya			
Kitamaiyu Ltd	Haile Sellasie Ave		Nairobi	Kenya			
Southlink Medical Supplies Ltd	Kiambu Road		Nairobi	Kenya			
Hampstead Health Ltd	Lower Kabete,  Lower Kabete Road		Nairobi	Kenya			
Greenberry Farm Ltd	Rattansi Educational Trust,  Moktar Daddah		Nairobi	Kenya			
Cofi Sacco Society Ltd	Ojijo Road		Nairobi	Kenya			
Visual Productions Ltd	Muindi Mbingu Street		Nairobi	Kenya			
Uasingishu County Youth Bunge Sacco	Eldoret		Nairobi	Kenya			
Commercial Agencies Ltd	3Rd Floor,  Waumini House	Westlands	Nairobi	Kenya			
Nakuru County Youth Bunge Sacco	Nakuru Plaza		Nairobi	Kenya			
Task Projects Consultants Ltd	Wundanyi Road		Nairobi	Kenya			
Hospital Services Center Ltd	Lr 209/8792,  Off Mombasa Road		Nairobi	Kenya			
Society For Women And Aids In Kenya-Embu	Off Mama Ngina Street Near Maina Highway		Embu	Kenya			
Baitech Solutions Limited	Towards Kiserian Township Magadi Road	Ongata Rongai	Nairobi	Kenya			
Omsom Junior	Guraya		Mombasa	Kenya			
Jepi Lentoijoni	Olorongai Nakuru		Nakuru	Kenya			
Kianda Saw Mills Ltd	209 Turi,  Molo Road		Molo	Kenya			
The Centre For Philanthropy And Social Responsibility	Ratansi Education Trust Buildi,  Koinange Street		Nairobi	Kenya			
Admac Exporters Ltd	209/8677,  Nairobi		Nairobi	Kenya			
Galana Pharmacy Ltd	Plot 97,  Makadara Road		Nairobi	Kenya			
Youth Alive Arise Support	Bamburi Street		Mombasa	Kenya			
Facts Foundation Ltd	Lower Kabete Road		Nairobi	Kenya			
Techwise Solutions	Murang'a Road		Nairobi	Kenya			
Miyaco Autoparts & Hardware Ltd	Kenyatta Avenue		Mombasa	Kenya			
Peinture Ltd	Lr 56 Sec Xxv Kaderboy Bldg,  Nkurumah Road		Mombasa	Kenya			
Riccardo Gangale	Mbaazi Close		Nairobi	Kenya			
Teltel Development Trust	Hawinga St Stephen Church		Siaya	Kenya			
Vishnupriya Trading Limited	20 Lr No. 1870:1:210	Parkland Road	Nairobi	Kenya			
Eloise Consult	Elgeomarakwet Close		Nairobi	Kenya			
Trunking Systems Limited	Gateway Business Park Block E Mombasa Ro		Nairobi	Kenya			
Ganga Photo Services	Mbaazi Close		Nairobi	Kenya			
Kiambu County Bunge Sacco	Thika		Nairobi	Kenya			
Nyeri Youth Bunge Forum	Kingongo		Nairobi	Kenya			
Joseph Gonjobo Sukunatu	Tullu Roba		Isiolo	Kenya			
Willet Weeks	P,O, Box 13403		Nairobi	Kenya			
James Batuka	Karuna Close		Nairobi	Kenya			
Muranga Youth Bunge Forum	Muranga		Nairobi	Kenya			
Cwj Consulting	515D Brookside Park		Nairobi	Kenya			
Faithrays Of Hope Self Help Group	Meru		Nairobi	Kenya			
Roots International	Marcus Garvey Road		Nairobi	Kenya			
Billy Stephens Mwencha	Lang'ata		Nairobi	Kenya			
Eileen Burke	Gemina Court, Kindaruma Road	Kilamani	Nairobi	Kenya			
Gichobo Mutaro Rural Water And Sanitation Organization	Egerton		Nakuru	Kenya			
Videoreporter	Mukungu Close Prestine Apartments A5	Po Box 66128	Nairobi	Kenya			
Department Of Children Services	Moi Road		Nakuru	Kenya			
Voanews Afaan Oromo News Reporter	Eastlight 2Nd Street		Nairobi	Kenya			
Valentine Gitoho	83 Muthaiga Road		Nairobi	Kenya			
Great Apes Survival Project (Grasp)	United Nations Avenue		Nairobi	Kenya			
Coactions International	1St Avenue Parklands		Nairobi	Kenya			
Cable Television Network Limited	Gateway Business Park Block E Mombasa Road		Nairobi	Kenya			
3G International	200 Litein		Nairobi	Kenya			
Usaid / Redo / Ffp / Pod	Usaid At Icipe Complex		Nairobi	Kenya			
Managecom Systems Ltd	Shirika Co-Operative House,  Ngara/Kipande Roads		Nairobi	Kenya			
David Mutua Photography	Wanyee		Nairobi	Kenya			
Individual	9-Street Nairobi Eastleigh		Nairobi	Kenya			
Fredrick Lala Odock	Kws Headquarters, Mombasa Road		Nairobi	Kenya			
Nyeri Youth Bunge Sacco	Baden Powell, Kimathi Way		Nairobi	Kenya			
Karel Prinsloo Photography	Lenana Road		Nairobi	Kenya			
Mastermind Solutions Ltd	Nyari West Hse		Nairobi	Kenya			
Muranga County Bunge Sacco	Muranga		Nairobi	Kenya			
Kinoru Mwiteria Plwhas Suport Group	Next To Kinoru Stadium		Meru	Kenya			
Cloverfield Energy Services Ltd	Icea Building Kenyatta Avenue		Nairobi	Kenya			
Nesh Photography Limited	Ngong Lane		Nairobi	Kenya			
King's Gas	Kedong Road		Nairobi	Kenya			
Tazim Elkington	Ziana Springs Apartments Riara Road		Nairobi	Kenya			
Nalitech Agencies	Mama Ngina Street		Nairobi	Kenya			
Lunyu Community Based Health Financing Project	Trans Nzoia		Kitale	Kenya			
Kirinyaga Youth Bunge Forum	Kutus		Nairobi	Kenya			
Internet Protocol Extreme Limited	Shadrakas House Moi Avenue		Nairobi	Kenya			
Antioch Enterprises Ltd	Moi Avenue		Nairobi	Kenya			
China Geo-Engineering Corporation Uganda & Kenya Ltd	Maki Apartments, Room A8,  Ngong Road		Nairobi	Kenya			
Mohammed Yusuf	Koinange		Nairobi	Kenya			
Reuben Kyama	Koinange Street		Nairobi	Kenya			
Kirinyaga County Youth Bunge Sacco	Kutus		Nairobi	Kenya			
Voice Of America	Chester Hse 1St Flr Koinange St		Nairobi	Kenya			
Alldean Networks Limited	Gateway Business Park Block E Mombasa Road		Nairobi	Kenya			
